year,area,age_group,professional_type,modality,n_consultations
2021,Cartagena,85-89,Pediatrician,In-person,0
2021,Cartagena,85-89,Pediatrician,Remote,0
2021,Cartagena,90-94,GP,Home,170
2021,Cartagena,90-94,GP,Home,382
2021,Cartagena,90-94,GP,In-person,5209
2021,Cartagena,90-94,GP,In-person,9842
2021,Cartagena,90-94,GP,Remote,3781
2021,Cartagena,90-94,GP,Remote,7822
2021,Cartagena,90-94,Nurse,Home,2976
2021,Cartagena,90-94,Nurse,Home,7728
2021,Cartagena,90-94,Nurse,In-person,3782
2021,Cartagena,90-94,Nurse,In-person,5707
2021,Cartagena,90-94,Nurse,Remote,588
2021,Cartagena,90-94,Nurse,Remote,1382
2021,Cartagena,90-94,Pediatrician,Home,0
2021,Cartagena,90-94,Pediatrician,In-person,0
2021,Cartagena,90-94,Pediatrician,Remote,0
2021,Cartagena,95+,GP,Home,52
2021,Cartagena,95+,GP,Home,158
2021,Cartagena,95+,GP,In-person,1060
2021,Cartagena,95+,GP,In-person,2700
2021,Cartagena,95+,GP,Remote,782
2021,Cartagena,95+,GP,Remote,2492
2021,Cartagena,95+,Nurse,Home,960
2021,Cartagena,95+,Nurse,Home,3333
2021,Cartagena,95+,Nurse,In-person,654
2021,Cartagena,95+,Nurse,In-person,1430
2021,Cartagena,95+,Nurse,Remote,149
2021,Cartagena,95+,Nurse,Remote,588
2021,Cartagena,95+,Pediatrician,Home,0
2021,Cartagena,95+,Pediatrician,In-person,0
2021,Cartagena,95+,Pediatrician,Remote,0
2021,Lorca,0-4,GP,Home,1
2021,Lorca,0-4,GP,Home,0
2021,Lorca,0-4,GP,In-person,1426
2021,Lorca,0-4,GP,In-person,1225
2021,Lorca,0-4,GP,Remote,1334
2021,Lorca,0-4,GP,Remote,1162
2021,Lorca,0-4,Nurse,Home,3
2021,Lorca,0-4,Nurse,Home,7
2021,Lorca,0-4,Nurse,In-person,13291
2021,Lorca,0-4,Nurse,In-person,11888
2021,Lorca,0-4,Nurse,Remote,842
2021,Lorca,0-4,Nurse,Remote,838
2021,Lorca,0-4,Pediatrician,Home,0
2021,Lorca,0-4,Pediatrician,Home,1
2021,Lorca,0-4,Pediatrician,In-person,29358
2021,Lorca,0-4,Pediatrician,In-person,25710
2021,Lorca,0-4,Pediatrician,Remote,11470
2021,Lorca,0-4,Pediatrician,Remote,10340
2021,Lorca,10-14,GP,Home,0
2021,Lorca,10-14,GP,Home,2
2021,Lorca,10-14,GP,In-person,2687
2021,Lorca,10-14,GP,In-person,2550
2021,Lorca,10-14,GP,Remote,2057
2021,Lorca,10-14,GP,Remote,2091
2021,Lorca,10-14,Nurse,Home,23
2021,Lorca,10-14,Nurse,Home,24
2021,Lorca,10-14,Nurse,In-person,8508
2021,Lorca,10-14,Nurse,In-person,7894
2021,Lorca,10-14,Nurse,Remote,1001
2021,Lorca,10-14,Nurse,Remote,1327
2021,Lorca,10-14,Pediatrician,Home,0
2021,Lorca,10-14,Pediatrician,Home,0
2021,Lorca,10-14,Pediatrician,In-person,12406
2021,Lorca,10-14,Pediatrician,In-person,11102
2021,Lorca,10-14,Pediatrician,Remote,7694
2021,Lorca,10-14,Pediatrician,Remote,7342
2021,Lorca,15-19,GP,Home,2
2021,Lorca,15-19,GP,Home,3
2021,Lorca,15-19,GP,In-person,12013
2021,Lorca,15-19,GP,In-person,14601
2021,Lorca,15-19,GP,Remote,7768
2021,Lorca,15-19,GP,Remote,9532
2021,Lorca,15-19,Nurse,Home,60
2021,Lorca,15-19,Nurse,Home,26
2021,Lorca,15-19,Nurse,In-person,6389
2021,Lorca,15-19,Nurse,In-person,5828
2021,Lorca,15-19,Nurse,Remote,1741
2021,Lorca,15-19,Nurse,Remote,1532
2021,Lorca,15-19,Pediatrician,Home,0
2021,Lorca,15-19,Pediatrician,In-person,0
2021,Lorca,15-19,Pediatrician,Remote,0
2021,Lorca,20-24,GP,Home,2
2021,Lorca,20-24,GP,Home,20
2021,Lorca,20-24,GP,In-person,12832
2021,Lorca,20-24,GP,In-person,17889
2021,Lorca,20-24,GP,Remote,8373
2021,Lorca,20-24,GP,Remote,13737
2021,Lorca,20-24,Nurse,Home,60
2021,Lorca,20-24,Nurse,Home,25
2021,Lorca,20-24,Nurse,In-person,4798
2021,Lorca,20-24,Nurse,In-person,5859
2021,Lorca,20-24,Nurse,Remote,1416
2021,Lorca,20-24,Nurse,Remote,1467
2021,Lorca,20-24,Pediatrician,Home,0
2021,Lorca,20-24,Pediatrician,In-person,0
2021,Lorca,20-24,Pediatrician,Remote,0
2021,Lorca,25-29,GP,Home,5
2021,Lorca,25-29,GP,Home,5
2021,Lorca,25-29,GP,In-person,12791
2021,Lorca,25-29,GP,In-person,20382
2021,Lorca,25-29,GP,Remote,8790
2021,Lorca,25-29,GP,Remote,15111
2021,Lorca,25-29,Nurse,Home,72
2021,Lorca,25-29,Nurse,Home,42
2021,Lorca,25-29,Nurse,In-person,4915
2021,Lorca,25-29,Nurse,In-person,6331
2021,Lorca,25-29,Nurse,Remote,1164
2021,Lorca,25-29,Nurse,Remote,1222
2021,Lorca,25-29,Pediatrician,Home,0
2021,Lorca,25-29,Pediatrician,In-person,0
2021,Lorca,25-29,Pediatrician,Remote,0
2021,Lorca,30-34,GP,Home,8
2021,Lorca,30-34,GP,Home,3
2021,Lorca,30-34,GP,In-person,12930
2021,Lorca,30-34,GP,In-person,23105
2021,Lorca,30-34,GP,Remote,8955
2021,Lorca,30-34,GP,Remote,16894
2021,Lorca,30-34,Nurse,Home,86
2021,Lorca,30-34,Nurse,Home,43
2021,Lorca,30-34,Nurse,In-person,4614
2021,Lorca,30-34,Nurse,In-person,7540
2021,Lorca,30-34,Nurse,Remote,1056
2021,Lorca,30-34,Nurse,Remote,1171
2021,Lorca,30-34,Pediatrician,Home,0
2021,Lorca,30-34,Pediatrician,In-person,0
2021,Lorca,30-34,Pediatrician,Remote,0
2021,Lorca,35-39,GP,Home,10
2021,Lorca,35-39,GP,Home,8
2021,Lorca,35-39,GP,In-person,15695
2021,Lorca,35-39,GP,In-person,26377
2021,Lorca,35-39,GP,Remote,10360
2021,Lorca,35-39,GP,Remote,18690
2021,Lorca,35-39,Nurse,Home,69
2021,Lorca,35-39,Nurse,Home,61
2021,Lorca,35-39,Nurse,In-person,6193
2021,Lorca,35-39,Nurse,In-person,9010
2021,Lorca,35-39,Nurse,Remote,1040
2021,Lorca,35-39,Nurse,Remote,1299
2021,Lorca,35-39,Pediatrician,Home,0
2021,Lorca,35-39,Pediatrician,In-person,0
2021,Lorca,35-39,Pediatrician,Remote,0
2021,Lorca,40-44,GP,Home,1
2021,Lorca,40-44,GP,Home,12
2021,Lorca,40-44,GP,In-person,21896
2021,Lorca,40-44,GP,In-person,32270
2021,Lorca,40-44,GP,Remote,13549
2021,Lorca,40-44,GP,Remote,21413
2021,Lorca,40-44,Nurse,Home,119
2021,Lorca,40-44,Nurse,Home,279
2021,Lorca,40-44,Nurse,In-person,8158
2021,Lorca,40-44,Nurse,In-person,10741
2021,Lorca,40-44,Nurse,Remote,1275
2021,Lorca,40-44,Nurse,Remote,1380
2021,Lorca,40-44,Pediatrician,Home,0
2021,Lorca,40-44,Pediatrician,In-person,0
2021,Lorca,40-44,Pediatrician,Remote,0
2021,Lorca,45-49,GP,Home,7
2021,Lorca,45-49,GP,Home,7
2021,Lorca,45-49,GP,In-person,23158
2021,Lorca,45-49,GP,In-person,32203
2021,Lorca,45-49,GP,Remote,13494
2021,Lorca,45-49,GP,Remote,20410
2021,Lorca,45-49,Nurse,Home,241
2021,Lorca,45-49,Nurse,Home,196
2021,Lorca,45-49,Nurse,In-person,9400
2021,Lorca,45-49,Nurse,In-person,11262
2021,Lorca,45-49,Nurse,Remote,1323
2021,Lorca,45-49,Nurse,Remote,1545
2021,Lorca,45-49,Pediatrician,Home,0
2021,Lorca,45-49,Pediatrician,In-person,0
2021,Lorca,45-49,Pediatrician,Remote,0
2021,Lorca,5-9,GP,Home,0
2021,Lorca,5-9,GP,Home,0
2021,Lorca,5-9,GP,In-person,856
2021,Lorca,5-9,GP,In-person,855
2021,Lorca,5-9,GP,Remote,968
2021,Lorca,5-9,GP,Remote,954
2021,Lorca,5-9,Nurse,Home,22
2021,Lorca,5-9,Nurse,Home,19
2021,Lorca,5-9,Nurse,In-person,5353
2021,Lorca,5-9,Nurse,In-person,4560
2021,Lorca,5-9,Nurse,Remote,978
2021,Lorca,5-9,Nurse,Remote,938
2021,Lorca,5-9,Pediatrician,Home,1
2021,Lorca,5-9,Pediatrician,Home,0
2021,Lorca,5-9,Pediatrician,In-person,14618
2021,Lorca,5-9,Pediatrician,In-person,13266
2021,Lorca,5-9,Pediatrician,Remote,8523
2021,Lorca,5-9,Pediatrician,Remote,8027
2021,Lorca,50-54,GP,Home,15
2021,Lorca,50-54,GP,Home,14
2021,Lorca,50-54,GP,In-person,22355
2021,Lorca,50-54,GP,In-person,32580
2021,Lorca,50-54,GP,Remote,12852
2021,Lorca,50-54,GP,Remote,19047
2021,Lorca,50-54,Nurse,Home,292
2021,Lorca,50-54,Nurse,Home,273
2021,Lorca,50-54,Nurse,In-person,10069
2021,Lorca,50-54,Nurse,In-person,11837
2021,Lorca,50-54,Nurse,Remote,1292
2021,Lorca,50-54,Nurse,Remote,1512
2021,Lorca,50-54,Pediatrician,Home,0
2021,Lorca,50-54,Pediatrician,In-person,0
2021,Lorca,50-54,Pediatrician,Remote,0
2021,Lorca,55-59,GP,Home,22
2021,Lorca,55-59,GP,Home,35
2021,Lorca,55-59,GP,In-person,23053
2021,Lorca,55-59,GP,In-person,31767
2021,Lorca,55-59,GP,Remote,12164
2021,Lorca,55-59,GP,Remote,16812
2021,Lorca,55-59,Nurse,Home,547
2021,Lorca,55-59,Nurse,Home,420
2021,Lorca,55-59,Nurse,In-person,12230
2021,Lorca,55-59,Nurse,In-person,12933
2021,Lorca,55-59,Nurse,Remote,1088
2021,Lorca,55-59,Nurse,Remote,1236
2021,Lorca,55-59,Pediatrician,Home,0
2021,Lorca,55-59,Pediatrician,In-person,0
2021,Lorca,55-59,Pediatrician,Remote,0
2021,Lorca,60-64,GP,Home,33
2021,Lorca,60-64,GP,Home,20
2021,Lorca,60-64,GP,In-person,21511
2021,Lorca,60-64,GP,In-person,28070
2021,Lorca,60-64,GP,Remote,10430
2021,Lorca,60-64,GP,Remote,13969
2021,Lorca,60-64,Nurse,Home,791
2021,Lorca,60-64,Nurse,Home,547
2021,Lorca,60-64,Nurse,In-person,13568
2021,Lorca,60-64,Nurse,In-person,13175
2021,Lorca,60-64,Nurse,Remote,969
2021,Lorca,60-64,Nurse,Remote,1030
2021,Lorca,60-64,Pediatrician,Home,0
2021,Lorca,60-64,Pediatrician,In-person,0
2021,Lorca,60-64,Pediatrician,Remote,0
2021,Lorca,65-69,GP,Home,27
2021,Lorca,65-69,GP,Home,40
2021,Lorca,65-69,GP,In-person,18781
2021,Lorca,65-69,GP,In-person,23904
2021,Lorca,65-69,GP,Remote,7759
2021,Lorca,65-69,GP,Remote,10700
2021,Lorca,65-69,Nurse,Home,921
2021,Lorca,65-69,Nurse,Home,520
2021,Lorca,65-69,Nurse,In-person,14356
2021,Lorca,65-69,Nurse,In-person,13661
2021,Lorca,65-69,Nurse,Remote,820
2021,Lorca,65-69,Nurse,Remote,830
2021,Lorca,65-69,Pediatrician,Home,0
2021,Lorca,65-69,Pediatrician,In-person,0
2021,Lorca,65-69,Pediatrician,Remote,0
2021,Lorca,70-74,GP,Home,54
2021,Lorca,70-74,GP,Home,47
2021,Lorca,70-74,GP,In-person,18128
2021,Lorca,70-74,GP,In-person,24316
2021,Lorca,70-74,GP,Remote,7158
2021,Lorca,70-74,GP,Remote,10321
2021,Lorca,70-74,Nurse,Home,1382
2021,Lorca,70-74,Nurse,Home,2103
2021,Lorca,70-74,Nurse,In-person,15835
2021,Lorca,70-74,Nurse,In-person,14777
2021,Lorca,70-74,Nurse,Remote,845
2021,Lorca,70-74,Nurse,Remote,1049
2021,Lorca,70-74,Pediatrician,Home,0
2021,Lorca,70-74,Pediatrician,In-person,0
2021,Lorca,70-74,Pediatrician,Remote,0
2021,Lorca,75-79,GP,Home,103
2021,Lorca,75-79,GP,Home,112
2021,Lorca,75-79,GP,In-person,17716
2021,Lorca,75-79,GP,In-person,22128
2021,Lorca,75-79,GP,Remote,5981
2021,Lorca,75-79,GP,Remote,9354
2021,Lorca,75-79,Nurse,Home,2617
2021,Lorca,75-79,Nurse,Home,2908
2021,Lorca,75-79,Nurse,In-person,13816
2021,Lorca,75-79,Nurse,In-person,14373
2021,Lorca,75-79,Nurse,Remote,841
2021,Lorca,75-79,Nurse,Remote,1003
2021,Lorca,75-79,Pediatrician,Home,0
2021,Lorca,75-79,Pediatrician,In-person,0
2021,Lorca,75-79,Pediatrician,Remote,0
2021,Lorca,80-84,GP,Home,163
2021,Lorca,80-84,GP,Home,248
2021,Lorca,80-84,GP,In-person,13134
2021,Lorca,80-84,GP,In-person,17328
2021,Lorca,80-84,GP,Remote,4591
2021,Lorca,80-84,GP,Remote,8462
2021,Lorca,80-84,Nurse,Home,2182
2021,Lorca,80-84,Nurse,Home,4416
2021,Lorca,80-84,Nurse,In-person,10742
2021,Lorca,80-84,Nurse,In-person,11664
2021,Lorca,80-84,Nurse,Remote,905
2021,Lorca,80-84,Nurse,Remote,1369
2021,Lorca,80-84,Pediatrician,Home,0
2021,Lorca,80-84,Pediatrician,In-person,0
2021,Lorca,80-84,Pediatrician,Remote,0
2021,Lorca,85-89,GP,Home,245
2021,Lorca,85-89,GP,Home,373
2021,Lorca,85-89,GP,In-person,9229
2021,Lorca,85-89,GP,In-person,14346
2021,Lorca,85-89,GP,Remote,3873
2021,Lorca,85-89,GP,Remote,7810
2021,Lorca,85-89,Nurse,Home,3367
2021,Lorca,85-89,Nurse,Home,8951
2021,Lorca,85-89,Nurse,In-person,6882
2021,Lorca,85-89,Nurse,In-person,8131
2021,Lorca,85-89,Nurse,Remote,864
2021,Lorca,85-89,Nurse,Remote,1441
2021,Lorca,85-89,Pediatrician,Home,0
2021,Lorca,85-89,Pediatrician,In-person,0
2021,Lorca,85-89,Pediatrician,Remote,0
2021,Lorca,90-94,GP,Home,140
2021,Lorca,90-94,GP,Home,419
2021,Lorca,90-94,GP,In-person,4339
2021,Lorca,90-94,GP,In-person,7701
2021,Lorca,90-94,GP,Remote,2162
2021,Lorca,90-94,GP,Remote,4260
2021,Lorca,90-94,Nurse,Home,2269
2021,Lorca,90-94,Nurse,Home,6998
2021,Lorca,90-94,Nurse,In-person,2484
2021,Lorca,90-94,Nurse,In-person,3232
2021,Lorca,90-94,Nurse,Remote,393
2021,Lorca,90-94,Nurse,Remote,828
2021,Lorca,90-94,Pediatrician,Home,0
2021,Lorca,90-94,Pediatrician,In-person,0
2021,Lorca,90-94,Pediatrician,Remote,0
2021,Lorca,95+,GP,Home,75
2021,Lorca,95+,GP,Home,189
2021,Lorca,95+,GP,In-person,1285
2021,Lorca,95+,GP,In-person,2519
2021,Lorca,95+,GP,Remote,585
2021,Lorca,95+,GP,Remote,1296
2021,Lorca,95+,Nurse,Home,1079
2021,Lorca,95+,Nurse,Home,3036
2021,Lorca,95+,Nurse,In-person,456
2021,Lorca,95+,Nurse,In-person,706
2021,Lorca,95+,Nurse,Remote,130
2021,Lorca,95+,Nurse,Remote,302
2021,Lorca,95+,Pediatrician,Home,0
2021,Lorca,95+,Pediatrician,In-person,0
2021,Lorca,95+,Pediatrician,Remote,0
2021,Mar Menor,0-4,GP,Home,0
2021,Mar Menor,0-4,GP,Home,0
2021,Mar Menor,0-4,GP,In-person,1682
2021,Mar Menor,0-4,GP,In-person,1552
2021,Mar Menor,0-4,GP,Remote,859
2021,Mar Menor,0-4,GP,Remote,843
2021,Mar Menor,0-4,Nurse,Home,12
2021,Mar Menor,0-4,Nurse,Home,14
2021,Mar Menor,0-4,Nurse,In-person,8951
2021,Mar Menor,0-4,Nurse,In-person,8328
2021,Mar Menor,0-4,Nurse,Remote,996
2021,Mar Menor,0-4,Nurse,Remote,898
2021,Mar Menor,0-4,Pediatrician,Home,0
2021,Mar Menor,0-4,Pediatrician,Home,0
2021,Mar Menor,0-4,Pediatrician,In-person,19497
2021,Mar Menor,0-4,Pediatrician,In-person,17241
2021,Mar Menor,0-4,Pediatrician,Remote,10031
2021,Mar Menor,0-4,Pediatrician,Remote,8926
2021,Mar Menor,10-14,GP,Home,0
2021,Mar Menor,10-14,GP,Home,0
2021,Mar Menor,10-14,GP,In-person,2338
2021,Mar Menor,10-14,GP,In-person,2172
2021,Mar Menor,10-14,GP,Remote,1369
2021,Mar Menor,10-14,GP,Remote,1368
2021,Mar Menor,10-14,Nurse,Home,65
2021,Mar Menor,10-14,Nurse,Home,24
2021,Mar Menor,10-14,Nurse,In-person,7121
2021,Mar Menor,10-14,Nurse,In-person,6697
2021,Mar Menor,10-14,Nurse,Remote,989
2021,Mar Menor,10-14,Nurse,Remote,1033
2021,Mar Menor,10-14,Pediatrician,Home,0
2021,Mar Menor,10-14,Pediatrician,Home,0
2021,Mar Menor,10-14,Pediatrician,In-person,9992
2021,Mar Menor,10-14,Pediatrician,In-person,9026
2021,Mar Menor,10-14,Pediatrician,Remote,5712
2021,Mar Menor,10-14,Pediatrician,Remote,5308
2021,Mar Menor,15-19,GP,Home,1
2021,Mar Menor,15-19,GP,Home,7
2021,Mar Menor,15-19,GP,In-person,9619
2021,Mar Menor,15-19,GP,In-person,11625
2021,Mar Menor,15-19,GP,Remote,4965
2021,Mar Menor,15-19,GP,Remote,7075
2021,Mar Menor,15-19,Nurse,Home,28
2021,Mar Menor,15-19,Nurse,Home,10
2021,Mar Menor,15-19,Nurse,In-person,4251
2021,Mar Menor,15-19,Nurse,In-person,4352
2021,Mar Menor,15-19,Nurse,Remote,790
2021,Mar Menor,15-19,Nurse,Remote,790
2021,Mar Menor,15-19,Pediatrician,Home,0
2021,Mar Menor,15-19,Pediatrician,In-person,0
2021,Mar Menor,15-19,Pediatrician,Remote,0
2021,Mar Menor,20-24,GP,Home,4
2021,Mar Menor,20-24,GP,Home,0
2021,Mar Menor,20-24,GP,In-person,8913
2021,Mar Menor,20-24,GP,In-person,12859
2021,Mar Menor,20-24,GP,Remote,5431
2021,Mar Menor,20-24,GP,Remote,9909
2021,Mar Menor,20-24,Nurse,Home,30
2021,Mar Menor,20-24,Nurse,Home,21
2021,Mar Menor,20-24,Nurse,In-person,2841
2021,Mar Menor,20-24,Nurse,In-person,3656
2021,Mar Menor,20-24,Nurse,Remote,475
2021,Mar Menor,20-24,Nurse,Remote,703
2021,Mar Menor,20-24,Pediatrician,Home,0
2021,Mar Menor,20-24,Pediatrician,In-person,0
2021,Mar Menor,20-24,Pediatrician,Remote,0
2021,Mar Menor,25-29,GP,Home,4
2021,Mar Menor,25-29,GP,Home,8
2021,Mar Menor,25-29,GP,In-person,8630
2021,Mar Menor,25-29,GP,In-person,14207
2021,Mar Menor,25-29,GP,Remote,5298
2021,Mar Menor,25-29,GP,Remote,11276
2021,Mar Menor,25-29,Nurse,Home,8
2021,Mar Menor,25-29,Nurse,Home,7
2021,Mar Menor,25-29,Nurse,In-person,2599
2021,Mar Menor,25-29,Nurse,In-person,3922
2021,Mar Menor,25-29,Nurse,Remote,470
2021,Mar Menor,25-29,Nurse,Remote,576
2021,Mar Menor,25-29,Pediatrician,Home,0
2021,Mar Menor,25-29,Pediatrician,In-person,0
2021,Mar Menor,25-29,Pediatrician,Remote,0
2021,Mar Menor,30-34,GP,Home,3
2021,Mar Menor,30-34,GP,Home,7
2021,Mar Menor,30-34,GP,In-person,8824
2021,Mar Menor,30-34,GP,In-person,17289
2021,Mar Menor,30-34,GP,Remote,6020
2021,Mar Menor,30-34,GP,Remote,13240
2021,Mar Menor,30-34,Nurse,Home,66
2021,Mar Menor,30-34,Nurse,Home,11
2021,Mar Menor,30-34,Nurse,In-person,2814
2021,Mar Menor,30-34,Nurse,In-person,5220
2021,Mar Menor,30-34,Nurse,Remote,417
2021,Mar Menor,30-34,Nurse,Remote,738
2021,Mar Menor,30-34,Pediatrician,Home,0
2021,Mar Menor,30-34,Pediatrician,In-person,0
2021,Mar Menor,30-34,Pediatrician,Remote,0
2021,Mar Menor,35-39,GP,Home,0
2021,Mar Menor,35-39,GP,Home,1
2021,Mar Menor,35-39,GP,In-person,11805
2021,Mar Menor,35-39,GP,In-person,20288
2021,Mar Menor,35-39,GP,Remote,7709
2021,Mar Menor,35-39,GP,Remote,14954
2021,Mar Menor,35-39,Nurse,Home,23
2021,Mar Menor,35-39,Nurse,Home,25
2021,Mar Menor,35-39,Nurse,In-person,3572
2021,Mar Menor,35-39,Nurse,In-person,6094
2021,Mar Menor,35-39,Nurse,Remote,525
2021,Mar Menor,35-39,Nurse,Remote,712
2021,Mar Menor,35-39,Pediatrician,Home,0
2021,Mar Menor,35-39,Pediatrician,In-person,0
2021,Mar Menor,35-39,Pediatrician,Remote,0
2021,Mar Menor,40-44,GP,Home,6
2021,Mar Menor,40-44,GP,Home,12
2021,Mar Menor,40-44,GP,In-person,15647
2021,Mar Menor,40-44,GP,In-person,22827
2021,Mar Menor,40-44,GP,Remote,9788
2021,Mar Menor,40-44,GP,Remote,15899
2021,Mar Menor,40-44,Nurse,Home,73
2021,Mar Menor,40-44,Nurse,Home,20
2021,Mar Menor,40-44,Nurse,In-person,4909
2021,Mar Menor,40-44,Nurse,In-person,6520
2021,Mar Menor,40-44,Nurse,Remote,744
2021,Mar Menor,40-44,Nurse,Remote,867
2021,Mar Menor,40-44,Pediatrician,Home,0
2021,Mar Menor,40-44,Pediatrician,In-person,0
2021,Mar Menor,40-44,Pediatrician,Remote,0
2021,Mar Menor,45-49,GP,Home,3
2021,Mar Menor,45-49,GP,Home,2
2021,Mar Menor,45-49,GP,In-person,16737
2021,Mar Menor,45-49,GP,In-person,22304
2021,Mar Menor,45-49,GP,Remote,9828
2021,Mar Menor,45-49,GP,Remote,14684
2021,Mar Menor,45-49,Nurse,Home,29
2021,Mar Menor,45-49,Nurse,Home,57
2021,Mar Menor,45-49,Nurse,In-person,5591
2021,Mar Menor,45-49,Nurse,In-person,7074
2021,Mar Menor,45-49,Nurse,Remote,602
2021,Mar Menor,45-49,Nurse,Remote,880
2021,Mar Menor,45-49,Pediatrician,Home,0
2021,Mar Menor,45-49,Pediatrician,In-person,0
2021,Mar Menor,45-49,Pediatrician,Remote,0
2021,Mar Menor,5-9,GP,Home,0
2021,Mar Menor,5-9,GP,Home,0
2021,Mar Menor,5-9,GP,In-person,1056
2021,Mar Menor,5-9,GP,In-person,849
2021,Mar Menor,5-9,GP,Remote,765
2021,Mar Menor,5-9,GP,Remote,588
2021,Mar Menor,5-9,Nurse,Home,33
2021,Mar Menor,5-9,Nurse,Home,30
2021,Mar Menor,5-9,Nurse,In-person,4217
2021,Mar Menor,5-9,Nurse,In-person,3830
2021,Mar Menor,5-9,Nurse,Remote,817
2021,Mar Menor,5-9,Nurse,Remote,779
2021,Mar Menor,5-9,Pediatrician,Home,0
2021,Mar Menor,5-9,Pediatrician,Home,0
2021,Mar Menor,5-9,Pediatrician,In-person,11834
2021,Mar Menor,5-9,Pediatrician,In-person,11098
2021,Mar Menor,5-9,Pediatrician,Remote,6634
2021,Mar Menor,5-9,Pediatrician,Remote,6319
2021,Mar Menor,50-54,GP,Home,12
2021,Mar Menor,50-54,GP,Home,4
2021,Mar Menor,50-54,GP,In-person,16957
2021,Mar Menor,50-54,GP,In-person,23193
2021,Mar Menor,50-54,GP,Remote,9123
2021,Mar Menor,50-54,GP,Remote,13436
2021,Mar Menor,50-54,Nurse,Home,89
2021,Mar Menor,50-54,Nurse,Home,59
2021,Mar Menor,50-54,Nurse,In-person,6142
2021,Mar Menor,50-54,Nurse,In-person,7356
2021,Mar Menor,50-54,Nurse,Remote,655
2021,Mar Menor,50-54,Nurse,Remote,775
2021,Mar Menor,50-54,Pediatrician,Home,0
2021,Mar Menor,50-54,Pediatrician,In-person,0
2021,Mar Menor,50-54,Pediatrician,Remote,0
2021,Mar Menor,55-59,GP,Home,5
2021,Mar Menor,55-59,GP,Home,9
2021,Mar Menor,55-59,GP,In-person,16035
2021,Mar Menor,55-59,GP,In-person,20276
2021,Mar Menor,55-59,GP,Remote,8134
2021,Mar Menor,55-59,GP,Remote,11437
2021,Mar Menor,55-59,Nurse,Home,127
2021,Mar Menor,55-59,Nurse,Home,107
2021,Mar Menor,55-59,Nurse,In-person,6567
2021,Mar Menor,55-59,Nurse,In-person,6995
2021,Mar Menor,55-59,Nurse,Remote,726
2021,Mar Menor,55-59,Nurse,Remote,836
2021,Mar Menor,55-59,Pediatrician,Home,0
2021,Mar Menor,55-59,Pediatrician,In-person,0
2021,Mar Menor,55-59,Pediatrician,Remote,0
2021,Mar Menor,60-64,GP,Home,9
2021,Mar Menor,60-64,GP,Home,16
2021,Mar Menor,60-64,GP,In-person,13793
2021,Mar Menor,60-64,GP,In-person,17185
2021,Mar Menor,60-64,GP,Remote,6769
2021,Mar Menor,60-64,GP,Remote,8806
2021,Mar Menor,60-64,Nurse,Home,138
2021,Mar Menor,60-64,Nurse,Home,352
2021,Mar Menor,60-64,Nurse,In-person,7141
2021,Mar Menor,60-64,Nurse,In-person,7252
2021,Mar Menor,60-64,Nurse,Remote,862
2021,Mar Menor,60-64,Nurse,Remote,901
2021,Mar Menor,60-64,Pediatrician,Home,0
2021,Mar Menor,60-64,Pediatrician,In-person,0
2021,Mar Menor,60-64,Pediatrician,Remote,0
2021,Mar Menor,65-69,GP,Home,18
2021,Mar Menor,65-69,GP,Home,19
2021,Mar Menor,65-69,GP,In-person,11410
2021,Mar Menor,65-69,GP,In-person,13695
2021,Mar Menor,65-69,GP,Remote,4724
2021,Mar Menor,65-69,GP,Remote,6382
2021,Mar Menor,65-69,Nurse,Home,160
2021,Mar Menor,65-69,Nurse,Home,223
2021,Mar Menor,65-69,Nurse,In-person,7442
2021,Mar Menor,65-69,Nurse,In-person,7013
2021,Mar Menor,65-69,Nurse,Remote,606
2021,Mar Menor,65-69,Nurse,Remote,651
2021,Mar Menor,65-69,Pediatrician,Home,0
2021,Mar Menor,65-69,Pediatrician,In-person,0
2021,Mar Menor,65-69,Pediatrician,Remote,0
2021,Mar Menor,70-74,GP,Home,23
2021,Mar Menor,70-74,GP,Home,17
2021,Mar Menor,70-74,GP,In-person,10314
2021,Mar Menor,70-74,GP,In-person,13490
2021,Mar Menor,70-74,GP,Remote,4046
2021,Mar Menor,70-74,GP,Remote,5734
2021,Mar Menor,70-74,Nurse,Home,426
2021,Mar Menor,70-74,Nurse,Home,358
2021,Mar Menor,70-74,Nurse,In-person,8124
2021,Mar Menor,70-74,Nurse,In-person,7851
2021,Mar Menor,70-74,Nurse,Remote,553
2021,Mar Menor,70-74,Nurse,Remote,604
2021,Mar Menor,70-74,Pediatrician,Home,0
2021,Mar Menor,70-74,Pediatrician,In-person,0
2021,Mar Menor,70-74,Pediatrician,Remote,0
2021,Mar Menor,75-79,GP,Home,35
2021,Mar Menor,75-79,GP,Home,45
2021,Mar Menor,75-79,GP,In-person,9774
2021,Mar Menor,75-79,GP,In-person,12240
2021,Mar Menor,75-79,GP,Remote,3947
2021,Mar Menor,75-79,GP,Remote,5367
2021,Mar Menor,75-79,Nurse,Home,759
2021,Mar Menor,75-79,Nurse,Home,792
2021,Mar Menor,75-79,Nurse,In-person,7700
2021,Mar Menor,75-79,Nurse,In-person,7865
2021,Mar Menor,75-79,Nurse,Remote,556
2021,Mar Menor,75-79,Nurse,Remote,656
2021,Mar Menor,75-79,Pediatrician,Home,0
2021,Mar Menor,75-79,Pediatrician,In-person,0
2021,Mar Menor,75-79,Pediatrician,Remote,0
