resource,time,server,queue,capacity,queue_size,system,limit,replication
96_GP,4.749629194848239,8,0,9,Inf,8,Inf,1
99_GP,4.757342878729105,6,0,9,Inf,6,Inf,1
38_GP,4.7579865250736475,2,0,6,Inf,2,Inf,1
235_Nurse,4.761779853142798,1,0,10,Inf,1,Inf,1
162_GP,4.776127436198294,11,0,13,Inf,11,Inf,1
140_Nurse,4.7775635635480285,1,0,4,Inf,1,Inf,1
21_GP,4.781460254453123,5,0,6,Inf,5,Inf,1
274_GP,4.822836094535887,4,0,7,Inf,4,Inf,1
22_Nurse,4.83914053067565,2,0,14,Inf,2,Inf,1
272_GP,4.879971100017428,1,0,4,Inf,1,Inf,1
16_GP,4.896831661462784,5,0,12,Inf,5,Inf,1
40_GP,4.908901643939316,5,0,6,Inf,5,Inf,1
4_GP,4.939547893591225,5,0,9,Inf,5,Inf,1
146_GP,4.939563735388219,2,0,4,Inf,2,Inf,1
265_Nurse,4.9415401462465525,3,0,10,Inf,3,Inf,1
2_GP,4.951562820933759,7,0,8,Inf,7,Inf,1
213_GP,4.951664619147778,1,0,3,Inf,1,Inf,1
9_GP,4.990582438185811,6,0,6,Inf,6,Inf,1
30_GP,5.019718143157661,8,0,10,Inf,8,Inf,1
45_GP,5.020722434855998,3,0,3,Inf,3,Inf,1
23_GP,5.0382006308063865,4,0,6,Inf,4,Inf,1
123_GP,5.047804769128561,1,0,1,Inf,1,Inf,1
45_GP,5.0529923709109426,3,1,3,Inf,4,Inf,1
67_GP,5.056744432076812,1,1,1,Inf,2,Inf,1
159_GP,5.063488148152828,8,0,12,Inf,8,Inf,1
68_GP,5.071889581158757,1,0,3,Inf,1,Inf,1
119_Pediatrician,5.077928826212883,1,0,1,Inf,1,Inf,1
57_GP,5.088478974066675,1,0,1,Inf,1,Inf,1
36_GP,5.104818320833147,2,0,5,Inf,2,Inf,1
133_GP,5.120361861772835,3,0,6,Inf,3,Inf,1
20_GP,5.13405445497483,4,0,10,Inf,4,Inf,1
32_Nurse,5.135822771117091,3,0,11,Inf,3,Inf,1
22_GP,5.146942147985101,9,0,11,Inf,9,Inf,1
95_GP,5.147702945396304,5,0,8,Inf,5,Inf,1
112_GP,5.1517677353695035,4,0,8,Inf,4,Inf,1
144_GP,5.157702150754631,4,0,7,Inf,4,Inf,1
86_GP,5.170125542208552,3,0,3,Inf,3,Inf,1
24_Nurse,5.172378499992192,1,0,1,Inf,1,Inf,1
170_Nurse,5.182454665191472,3,0,12,Inf,3,Inf,1
20_Nurse,5.183117771521211,3,0,14,Inf,3,Inf,1
235_Nurse,5.18755953758955,2,0,10,Inf,2,Inf,1
274_Pediatrician,5.19202477298677,2,0,3,Inf,2,Inf,1
112_Nurse,5.2030606381595135,2,0,11,Inf,2,Inf,1
17_GP,5.205135620199144,2,0,7,Inf,2,Inf,1
139_Nurse,5.20703399553895,1,0,12,Inf,1,Inf,1
159_Nurse,5.209957393817604,1,0,17,Inf,1,Inf,1
226_GP,5.225541517138481,5,0,6,Inf,5,Inf,1
21_GP,5.2300885040313005,6,0,6,Inf,6,Inf,1
157_GP,5.270770727656782,6,0,6,Inf,6,Inf,1
159_Nurse,5.272926385514438,2,0,17,Inf,2,Inf,1
99_GP,5.285230181179941,7,0,9,Inf,7,Inf,1
20_GP,5.315204132348299,5,0,10,Inf,5,Inf,1
126_GP,5.316885318607092,3,0,5,Inf,3,Inf,1
272_GP,5.323966112919152,2,0,4,Inf,2,Inf,1
250_GP,5.34695559181273,6,0,8,Inf,6,Inf,1
274_GP,5.37368040997535,5,0,7,Inf,5,Inf,1
121_GP,5.374111072160304,3,0,3,Inf,3,Inf,1
29_Nurse,5.387469227425754,1,0,7,Inf,1,Inf,1
220_GP,5.411191340535879,1,0,1,Inf,1,Inf,1
19_GP,5.41485900990665,6,0,7,Inf,6,Inf,1
35_GP,5.416559460572898,6,0,8,Inf,6,Inf,1
33_GP,5.451860167086124,11,0,11,Inf,11,Inf,1
8_GP,5.4552182368934155,3,0,6,Inf,3,Inf,1
103_GP,5.457248333841562,1,0,2,Inf,1,Inf,1
40_Pediatrician,5.467368015088141,1,0,2,Inf,1,Inf,1
121_GP,5.4677147744223475,3,1,3,Inf,4,Inf,1
41_GP,5.477232467383146,3,0,8,Inf,3,Inf,1
145_Nurse,5.483755865134299,3,0,4,Inf,3,Inf,1
22_GP,5.4838122578083945,8,0,11,Inf,8,Inf,1
265_GP,5.48738862387836,6,0,8,Inf,6,Inf,1
38_GP,5.492383190430701,3,0,6,Inf,3,Inf,1
42_Nurse,5.505450717173517,2,0,7,Inf,2,Inf,1
272_GP,5.519573092460632,3,0,4,Inf,3,Inf,1
23_GP,5.526476693339646,5,0,6,Inf,5,Inf,1
30_GP,5.532355955801904,9,0,10,Inf,9,Inf,1
174_GP,5.539003740996122,11,2,11,Inf,13,Inf,1
30_Nurse,5.552620743401349,2,0,13,Inf,2,Inf,1
23_GP,5.57779707480222,6,0,6,Inf,6,Inf,1
277_GP,5.59436397626996,1,0,2,Inf,1,Inf,1
99_GP,5.603298456408083,8,0,9,Inf,8,Inf,1
16_GP,5.603871303610504,6,0,12,Inf,6,Inf,1
236_Nurse,5.61583430506289,3,0,13,Inf,3,Inf,1
157_GP,5.6375854275111426,5,0,6,Inf,5,Inf,1
265_GP,5.6499811029061675,7,0,8,Inf,7,Inf,1
266_Nurse,5.655887355096638,1,0,2,Inf,1,Inf,1
23_GP,5.677339104004204,6,1,6,Inf,7,Inf,1
22_Nurse,5.678599602542818,3,0,14,Inf,3,Inf,1
35_GP,5.679986542090774,7,0,8,Inf,7,Inf,1
42_GP,5.682863490656018,6,0,6,Inf,6,Inf,1
30_GP,5.708561232313514,10,0,10,Inf,10,Inf,1
184_Nurse,5.712824338115752,2,0,4,Inf,2,Inf,1
121_GP,5.722893658094108,3,2,3,Inf,5,Inf,1
234_GP,5.723829693160951,1,0,1,Inf,1,Inf,1
134_GP,5.725413775071502,4,0,6,Inf,4,Inf,1
139_GP,5.729040079750121,8,0,9,Inf,8,Inf,1
12_GP,5.729040568694472,4,0,6,Inf,4,Inf,1
16_Nurse,5.734476847574115,1,0,15,Inf,1,Inf,1
151_GP,5.745765790343285,3,0,7,Inf,3,Inf,1
55_GP,5.75387395452708,2,1,2,Inf,3,Inf,1
250_GP,5.757160345092416,7,0,8,Inf,7,Inf,1
2_GP,5.778963156044483,8,0,8,Inf,8,Inf,1
138_Nurse,5.782054946757853,1,0,2,Inf,1,Inf,1
162_GP,5.795811004936695,12,0,13,Inf,12,Inf,1
113_GP,5.798821337521076,1,0,2,Inf,1,Inf,1
35_Pediatrician,5.801026574335992,1,0,2,Inf,1,Inf,1
32_GP,5.801422521471977,5,0,7,Inf,5,Inf,1
144_GP,5.8076468808576465,5,0,7,Inf,5,Inf,1
277_GP,5.808152547106147,2,0,2,Inf,2,Inf,1
244_GP,5.817737421020865,6,0,11,Inf,6,Inf,1
139_GP,5.829782467335463,9,0,9,Inf,9,Inf,1
134_GP,5.831712330691516,5,0,6,Inf,5,Inf,1
20_GP,5.8421395579352975,6,0,10,Inf,6,Inf,1
142_GP,5.842555845156312,4,0,9,Inf,4,Inf,1
95_GP,5.843656752258539,6,0,8,Inf,6,Inf,1
29_Nurse,5.8443371672183275,2,0,7,Inf,2,Inf,1
16_Nurse,5.854736915789545,2,0,15,Inf,2,Inf,1
22_Nurse,5.855452045798302,4,0,14,Inf,4,Inf,1
271_Nurse,5.85550700314343,1,0,3,Inf,1,Inf,1
38_GP,5.8567977184429765,4,0,6,Inf,4,Inf,1
33_GP,5.865066549740732,11,1,11,Inf,12,Inf,1
95_GP,5.8918675454333425,7,0,8,Inf,7,Inf,1
102_GP,5.908902268856764,1,0,2,Inf,1,Inf,1
159_GP,5.909920446574688,9,0,12,Inf,9,Inf,1
19_GP,5.962842023000121,7,0,7,Inf,7,Inf,1
99_GP,5.966765508055687,9,0,9,Inf,9,Inf,1
162_GP,5.9750616224482656,13,0,13,Inf,13,Inf,1
16_Pediatrician,5.9773766761645675,2,0,2,Inf,2,Inf,1
67_GP,5.977603350766003,1,2,1,Inf,3,Inf,1
20_GP,5.984256807714701,7,0,10,Inf,7,Inf,1
159_GP,5.987656340003014,10,0,12,Inf,10,Inf,1
51_GP,5.99571795668453,1,0,1,Inf,1,Inf,1
274_GP,6.019808733835816,6,0,7,Inf,6,Inf,1
38_GP,6.024587186984718,5,0,6,Inf,5,Inf,1
99_Nurse,6.067210324108601,1,0,12,Inf,1,Inf,1
112_GP,6.07260474935174,5,0,8,Inf,5,Inf,1
236_Pediatrician,6.113651138730347,1,0,2,Inf,1,Inf,1
4_GP,6.120653017424047,6,0,9,Inf,6,Inf,1
274_GP,6.1409213561168645,5,0,7,Inf,5,Inf,1
226_Nurse,6.144479960203171,1,0,7,Inf,1,Inf,1
16_GP,6.147624361328781,7,0,12,Inf,7,Inf,1
159_Nurse,6.151063204742968,3,0,17,Inf,3,Inf,1
121_GP,6.157072330825031,3,3,3,Inf,6,Inf,1
109_GP,6.169715845026076,1,0,1,Inf,1,Inf,1
108_GP,6.17187961935997,1,0,1,Inf,1,Inf,1
265_GP,6.176302805542946,8,0,8,Inf,8,Inf,1
233_Pediatrician,6.191020226106048,1,0,1,Inf,1,Inf,1
157_GP,6.204411336220801,6,0,6,Inf,6,Inf,1
157_GP,6.204855688847601,6,1,6,Inf,7,Inf,1
252_GP,6.212738058529794,1,0,1,Inf,1,Inf,1
236_GP,6.213729344308376,4,0,9,Inf,4,Inf,1
20_GP,6.214328105561435,8,0,10,Inf,8,Inf,1
142_Nurse,6.216486990451813,2,0,12,Inf,2,Inf,1
151_Pediatrician,6.236113314516842,2,1,2,Inf,3,Inf,1
235_GP,6.238132263533771,6,0,8,Inf,6,Inf,1
265_Nurse,6.244391826912761,4,0,10,Inf,4,Inf,1
35_GP,6.247821869328618,8,0,8,Inf,8,Inf,1
186_GP,6.256218017371313,1,0,2,Inf,1,Inf,1
136_GP,6.318405973725021,1,0,1,Inf,1,Inf,1
159_Pediatrician,6.320605420078534,2,0,3,Inf,2,Inf,1
235_GP,6.326653975993395,7,0,8,Inf,7,Inf,1
40_GP,6.337896664626896,6,0,6,Inf,6,Inf,1
15_GP,6.343712780384694,1,0,2,Inf,1,Inf,1
162_GP,6.349448952823877,13,1,13,Inf,14,Inf,1
109_GP,6.373837301507592,1,1,1,Inf,2,Inf,1
35_GP,6.387495179660618,8,1,8,Inf,9,Inf,1
235_Pediatrician,6.388701405376196,1,0,2,Inf,1,Inf,1
96_GP,6.419978979974985,9,0,9,Inf,9,Inf,1
116_Nurse,6.425623744726181,1,0,5,Inf,1,Inf,1
95_GP,6.431989213451743,8,0,8,Inf,8,Inf,1
162_GP,6.437328290194273,13,2,13,Inf,15,Inf,1
16_GP,6.4457973930984735,8,0,12,Inf,8,Inf,1
67_GP,6.459433562122285,1,3,1,Inf,4,Inf,1
40_Nurse,6.472687474451959,1,0,14,Inf,1,Inf,1
12_GP,6.478108009323478,5,0,6,Inf,5,Inf,1
81_GP,6.487006324486592,1,0,1,Inf,1,Inf,1
2_GP,6.487535247579217,8,1,8,Inf,9,Inf,1
20_GP,6.495832437649369,9,0,10,Inf,9,Inf,1
174_GP,6.496823038905859,11,3,11,Inf,14,Inf,1
41_Pediatrician,6.500620963051915,2,0,2,Inf,2,Inf,1
33_GP,6.540539553388953,11,2,11,Inf,13,Inf,1
257_GP,6.569107789546251,2,0,2,Inf,2,Inf,1
151_GP,6.571917361579835,4,0,7,Inf,4,Inf,1
53_Nurse,6.57561250962317,1,0,2,Inf,1,Inf,1
21_GP,6.596539914608002,6,1,6,Inf,7,Inf,1
171_GP,6.609949213452637,1,1,1,Inf,2,Inf,1
12_GP,6.6141887521371245,6,0,6,Inf,6,Inf,1
226_Nurse,6.61483337637037,2,0,7,Inf,2,Inf,1
111_Pediatrician,6.626817118937599,0,0,1,Inf,0,Inf,1
226_GP,6.655283351428807,6,0,6,Inf,6,Inf,1
36_GP,6.673070364631712,3,0,5,Inf,3,Inf,1
96_GP,6.674251458607614,9,1,9,Inf,10,Inf,1
174_GP,6.6786284843728145,11,2,11,Inf,13,Inf,1
112_Pediatrician,6.679659560010584,0,0,2,Inf,0,Inf,1
30_GP,6.6895783971995115,10,1,10,Inf,11,Inf,1
33_GP,6.7010950516345344,11,1,11,Inf,12,Inf,1
103_GP,6.711824582889676,2,0,2,Inf,2,Inf,1
196_GP,6.714924881234765,1,0,2,Inf,1,Inf,1
213_Nurse,6.723001068457961,1,0,4,Inf,1,Inf,1
162_GP,6.730980444699526,13,3,13,Inf,16,Inf,1
174_Nurse,6.733290120027959,3,0,14,Inf,3,Inf,1
170_Nurse,6.755646709352732,4,0,12,Inf,4,Inf,1
99_GP,6.7585599375888705,9,1,9,Inf,10,Inf,1
8_Nurse,6.761260866187513,1,0,13,Inf,1,Inf,1
22_GP,6.787401982583106,9,0,11,Inf,9,Inf,1
265_Nurse,6.7947420151904225,5,0,10,Inf,5,Inf,1
139_GP,6.797442063689232,9,1,9,Inf,10,Inf,1
4_Nurse,6.829352038912475,2,0,10,Inf,2,Inf,1
184_GP,6.832613591104746,2,1,2,Inf,3,Inf,1
134_GP,6.8346290197223425,6,0,6,Inf,6,Inf,1
23_GP,6.837884704582393,6,2,6,Inf,8,Inf,1
20_GP,6.844040905125439,10,0,10,Inf,10,Inf,1
133_GP,6.859169430099428,4,0,6,Inf,4,Inf,1
140_GP,6.869839956052601,3,0,4,Inf,3,Inf,1
23_GP,6.8728064744968,6,1,6,Inf,7,Inf,1
68_GP,6.913711661472917,2,0,3,Inf,2,Inf,1
35_GP,6.933342386037111,8,2,8,Inf,10,Inf,1
145_GP,6.935586836189032,1,0,3,Inf,1,Inf,1
20_GP,6.942261317744851,10,1,10,Inf,11,Inf,1
10_Nurse,6.956837750209286,1,0,9,Inf,1,Inf,1
142_GP,6.9613109808415174,5,0,9,Inf,5,Inf,1
167_GP,6.966185560449958,1,0,2,Inf,1,Inf,1
184_GP,6.972107654437423,2,2,2,Inf,4,Inf,1
221_Nurse,6.99111380148679,2,0,3,Inf,2,Inf,1
9_GP,6.994079640135169,6,1,6,Inf,7,Inf,1
134_GP,7.014158335514367,6,1,6,Inf,7,Inf,1
133_GP,7.026117861182563,3,0,6,Inf,3,Inf,1
95_Nurse,7.031340426765382,1,0,11,Inf,1,Inf,1
170_GP,7.032036096788943,8,1,8,Inf,9,Inf,1
134_GP,7.041455120779574,6,2,6,Inf,8,Inf,1
76_GP,7.076048422604799,2,0,2,Inf,2,Inf,1
162_GP,7.080541723407805,13,4,13,Inf,17,Inf,1
274_Pediatrician,7.083674585446715,3,0,3,Inf,3,Inf,1
126_GP,7.093864674679935,4,0,5,Inf,4,Inf,1
274_Nurse,7.096956269815564,1,0,12,Inf,1,Inf,1
134_Nurse,7.097248658537865,2,0,9,Inf,2,Inf,1
174_GP,7.101152390241623,11,3,11,Inf,14,Inf,1
170_GP,7.10394817404449,8,2,8,Inf,10,Inf,1
14_GP,7.124346932396293,3,0,6,Inf,3,Inf,1
9_GP,7.1251876233145595,6,2,6,Inf,8,Inf,1
174_GP,7.14942283462733,11,4,11,Inf,15,Inf,1
273_GP,7.1582206059247255,5,2,5,Inf,7,Inf,1
8_GP,7.183518684469163,4,0,6,Inf,4,Inf,1
170_Nurse,7.18815237059251,3,0,12,Inf,3,Inf,1
274_Pediatrician,7.196681848727167,3,1,3,Inf,4,Inf,1
184_GP,7.240157411433756,2,3,2,Inf,5,Inf,1
162_GP,7.2448074677959085,13,5,13,Inf,18,Inf,1
11_GP,7.247945850544769,0,0,3,Inf,0,Inf,1
47_Nurse,7.284076153300703,1,0,2,Inf,1,Inf,1
113_Pediatrician,7.298424616456032,1,0,1,Inf,1,Inf,1
4_Nurse,7.3110674461349845,3,0,10,Inf,3,Inf,1
32_GP,7.328243963420391,6,0,7,Inf,6,Inf,1
142_GP,7.330619841814041,6,0,9,Inf,6,Inf,1
8_GP,7.331964438781142,5,0,6,Inf,5,Inf,1
40_GP,7.335323159729069,5,0,6,Inf,5,Inf,1
9_GP,7.340411050245166,6,3,6,Inf,9,Inf,1
4_GP,7.349581299349666,7,0,9,Inf,7,Inf,1
265_GP,7.355482173152268,8,1,8,Inf,9,Inf,1
140_GP,7.355577223934233,4,0,4,Inf,4,Inf,1
29_GP,7.361443839723854,1,0,4,Inf,1,Inf,1
265_GP,7.361723450012505,8,2,8,Inf,10,Inf,1
124_GP,7.371884593740106,1,0,1,Inf,1,Inf,1
66_GP,7.374496045522392,3,1,3,Inf,4,Inf,1
151_GP,7.376955924555659,5,0,7,Inf,5,Inf,1
144_Pediatrician,7.381098652258515,1,0,3,Inf,1,Inf,1
4_GP,7.394408597610891,8,0,9,Inf,8,Inf,1
162_GP,7.40101570263505,13,6,13,Inf,19,Inf,1
185_Nurse,7.402008846402168,1,0,2,Inf,1,Inf,1
140_GP,7.42037046700716,4,1,4,Inf,5,Inf,1
154_GP,7.42107171099633,3,0,3,Inf,3,Inf,1
146_GP,7.4278090707957745,3,0,4,Inf,3,Inf,1
257_GP,7.447764747776091,2,1,2,Inf,3,Inf,1
227_GP,7.456864980049431,2,0,3,Inf,2,Inf,1
139_Nurse,7.4610667722299695,2,0,12,Inf,2,Inf,1
72_GP,7.461119266900462,0,0,1,Inf,0,Inf,1
22_GP,7.461640988476574,10,0,11,Inf,10,Inf,1
38_Pediatrician,7.469513970427215,2,0,3,Inf,2,Inf,1
140_GP,7.470894944854081,4,2,4,Inf,6,Inf,1
139_Nurse,7.472414094954729,3,0,12,Inf,3,Inf,1
160_GP,7.491594892926514,3,0,6,Inf,3,Inf,1
121_GP,7.495918138884008,3,4,3,Inf,7,Inf,1
212_GP,7.496269200928509,1,0,1,Inf,1,Inf,1
230_GP,7.516362369060516,1,0,1,Inf,1,Inf,1
30_GP,7.5249023688957095,10,2,10,Inf,12,Inf,1
184_GP,7.555000218562782,2,4,2,Inf,6,Inf,1
33_GP,7.560792742297053,11,2,11,Inf,13,Inf,1
12_Nurse,7.56265033967793,1,0,10,Inf,1,Inf,1
234_GP,7.599369082599878,1,1,1,Inf,2,Inf,1
35_GP,7.606253614649177,8,3,8,Inf,11,Inf,1
186_GP,7.614990267902613,2,0,2,Inf,2,Inf,1
96_GP,7.621342828497291,9,2,9,Inf,11,Inf,1
95_Nurse,7.628514664247632,2,0,11,Inf,2,Inf,1
96_GP,7.630150024831014,9,1,9,Inf,10,Inf,1
8_GP,7.638257746300154,4,0,6,Inf,4,Inf,1
38_GP,7.641615830361843,6,0,6,Inf,6,Inf,1
277_Pediatrician,7.641735621728003,1,0,1,Inf,1,Inf,1
272_Nurse,7.654478701878188,2,0,5,Inf,2,Inf,1
8_GP,7.670402954395998,3,0,6,Inf,3,Inf,1
112_Nurse,7.6729299779981375,3,0,11,Inf,3,Inf,1
273_GP,7.680874414910187,5,1,5,Inf,6,Inf,1
153_Pediatrician,7.692720489576459,1,0,1,Inf,1,Inf,1
20_Nurse,7.699076570570469,4,0,14,Inf,4,Inf,1
113_GP,7.703191917389631,2,0,2,Inf,2,Inf,1
41_GP,7.712915162555873,4,0,8,Inf,4,Inf,1
142_Nurse,7.740927468985319,3,0,12,Inf,3,Inf,1
16_GP,7.747644782066345,9,0,12,Inf,9,Inf,1
272_Nurse,7.748616607859731,3,0,5,Inf,3,Inf,1
244_GP,7.7488275384530425,7,0,11,Inf,7,Inf,1
7_GP,7.7578111086040735,1,0,1,Inf,1,Inf,1
30_Nurse,7.779669365845621,3,0,13,Inf,3,Inf,1
121_GP,7.787577551789582,3,5,3,Inf,8,Inf,1
12_GP,7.792981658130884,6,1,6,Inf,7,Inf,1
221_GP,7.818616325967014,3,0,3,Inf,3,Inf,1
9_Pediatrician,7.826238675042987,2,1,2,Inf,3,Inf,1
215_GP,7.834653407335281,1,0,4,Inf,1,Inf,1
95_GP,7.836309657432139,8,1,8,Inf,9,Inf,1
68_GP,7.836493696086109,3,0,3,Inf,3,Inf,1
174_GP,7.836591764868615,11,3,11,Inf,14,Inf,1
160_GP,7.838072575332594,2,0,6,Inf,2,Inf,1
116_GP,7.857963731512427,3,1,3,Inf,4,Inf,1
4_GP,7.858696267940104,9,0,9,Inf,9,Inf,1
10_Pediatrician,7.865006388165057,1,0,1,Inf,1,Inf,1
265_GP,7.878821718381468,8,1,8,Inf,9,Inf,1
42_Pediatrician,7.882651216350496,1,1,1,Inf,2,Inf,1
40_GP,7.883422672748566,6,0,6,Inf,6,Inf,1
144_GP,7.894001668319106,6,0,7,Inf,6,Inf,1
66_Nurse,7.906459481455386,1,0,4,Inf,1,Inf,1
22_Nurse,7.909506778232753,5,0,14,Inf,5,Inf,1
236_Nurse,7.919113654643297,4,0,13,Inf,4,Inf,1
274_GP,7.949848989956081,6,0,7,Inf,6,Inf,1
12_Nurse,7.963960021734238,2,0,10,Inf,2,Inf,1
159_GP,7.96750252135098,11,0,12,Inf,11,Inf,1
20_GP,7.974841087125242,10,2,10,Inf,12,Inf,1
98_GP,7.976153902709484,1,0,1,Inf,1,Inf,1
118_Nurse,7.979971677996218,2,0,2,Inf,2,Inf,1
154_GP,7.986092283390462,3,1,3,Inf,4,Inf,1
236_GP,7.98947743665117,3,0,9,Inf,3,Inf,1
144_GP,7.991525041870773,7,0,7,Inf,7,Inf,1
40_GP,7.992592994123697,6,1,6,Inf,7,Inf,1
95_GP,7.99262898042798,8,2,8,Inf,10,Inf,1
230_Nurse,8.00059241708368,2,0,3,Inf,2,Inf,1
21_GP,8.022031844593585,6,2,6,Inf,8,Inf,1
273_GP,8.023855509236455,5,2,5,Inf,7,Inf,1
158_GP,8.033016370609403,2,1,2,Inf,3,Inf,1
157_GP,8.041758206672966,6,2,6,Inf,8,Inf,1
250_GP,8.049683310091496,8,0,8,Inf,8,Inf,1
22_GP,8.060232871212065,11,0,11,Inf,11,Inf,1
35_GP,8.062802371568978,8,4,8,Inf,12,Inf,1
66_GP,8.068844159133732,3,2,3,Inf,5,Inf,1
30_Nurse,8.099409341812134,4,0,13,Inf,4,Inf,1
208_Nurse,8.109650085680187,1,0,3,Inf,1,Inf,1
162_GP,8.121095483481714,13,5,13,Inf,18,Inf,1
133_GP,8.12728718854487,4,0,6,Inf,4,Inf,1
30_Pediatrician,8.127468514706164,1,0,3,Inf,1,Inf,1
93_GP,8.142933453176136,0,0,1,Inf,0,Inf,1
133_GP,8.146614572033286,5,0,6,Inf,5,Inf,1
139_Nurse,8.153504971414804,4,0,12,Inf,4,Inf,1
198_GP,8.158893724903464,1,0,1,Inf,1,Inf,1
235_Nurse,8.168184938840568,3,0,10,Inf,3,Inf,1
133_GP,8.171001453883946,6,0,6,Inf,6,Inf,1
30_GP,8.176627736538649,10,3,10,Inf,13,Inf,1
235_GP,8.187447586096823,8,0,8,Inf,8,Inf,1
159_GP,8.188637578859925,12,0,12,Inf,12,Inf,1
9_GP,8.196572754532099,6,4,6,Inf,10,Inf,1
17_Nurse,8.198177958838642,1,0,11,Inf,1,Inf,1
129_GP,8.199412543326616,1,1,1,Inf,2,Inf,1
242_GP,8.22757612913847,1,0,1,Inf,1,Inf,1
67_GP,8.228477644734085,1,4,1,Inf,5,Inf,1
16_Pediatrician,8.230432542040944,2,1,2,Inf,3,Inf,1
2_GP,8.231609333306551,8,2,8,Inf,10,Inf,1
257_GP,8.232882348820567,2,2,2,Inf,4,Inf,1
159_GP,8.236926798708737,12,1,12,Inf,13,Inf,1
196_Nurse,8.240255727432668,1,0,3,Inf,1,Inf,1
17_GP,8.265093709342182,3,0,7,Inf,3,Inf,1
145_GP,8.285609814338386,2,0,3,Inf,2,Inf,1
236_GP,8.292073267512023,4,0,9,Inf,4,Inf,1
242_GP,8.303561895154417,1,1,1,Inf,2,Inf,1
133_GP,8.311077752150595,6,1,6,Inf,7,Inf,1
23_Nurse,8.316665994934738,4,0,5,Inf,4,Inf,1
116_Pediatrician,8.378489781171083,1,0,1,Inf,1,Inf,1
76_Nurse,8.37883086875081,1,0,2,Inf,1,Inf,1
23_Pediatrician,8.392214167835602,0,0,2,Inf,0,Inf,1
273_Nurse,8.396003278903663,2,0,9,Inf,2,Inf,1
85_GP,8.396667656488717,1,1,1,Inf,2,Inf,1
22_GP,8.410206232219934,11,1,11,Inf,12,Inf,1
41_GP,8.42875580303371,5,0,8,Inf,5,Inf,1
22_GP,8.431083862669766,11,2,11,Inf,13,Inf,1
21_GP,8.431569351657803,6,1,6,Inf,7,Inf,1
146_GP,8.433106527663767,4,0,4,Inf,4,Inf,1
35_Nurse,8.435859479941428,1,0,13,Inf,1,Inf,1
159_GP,8.440745794214308,12,2,12,Inf,14,Inf,1
208_GP,8.443864770233631,3,2,3,Inf,5,Inf,1
208_GP,8.451040344351608,3,1,3,Inf,4,Inf,1
66_GP,8.47123110461969,3,1,3,Inf,4,Inf,1
14_Nurse,8.477538172155619,2,0,8,Inf,2,Inf,1
4_GP,8.490340006537735,9,1,9,Inf,10,Inf,1
14_GP,8.511835662648082,4,0,6,Inf,4,Inf,1
16_GP,8.525890563614666,10,0,12,Inf,10,Inf,1
226_GP,8.53277079295367,6,1,6,Inf,7,Inf,1
11_GP,8.533055554144084,1,0,3,Inf,1,Inf,1
19_GP,8.533137012273073,7,1,7,Inf,8,Inf,1
20_Nurse,8.534658900462091,5,0,14,Inf,5,Inf,1
236_GP,8.541718083433807,5,0,9,Inf,5,Inf,1
134_GP,8.544951374642551,6,3,6,Inf,9,Inf,1
139_Nurse,8.562149601057172,5,0,12,Inf,5,Inf,1
133_GP,8.56490206439048,6,2,6,Inf,8,Inf,1
143_Nurse,8.565692785196006,1,0,4,Inf,1,Inf,1
140_GP,8.565721535123885,4,3,4,Inf,7,Inf,1
142_Pediatrician,8.572979978809538,0,0,2,Inf,0,Inf,1
174_Pediatrician,8.579623689875007,1,0,3,Inf,1,Inf,1
86_GP,8.581787125616176,2,0,3,Inf,2,Inf,1
151_GP,8.590351324528456,6,0,7,Inf,6,Inf,1
149_GP,8.604180626571178,1,0,1,Inf,1,Inf,1
14_GP,8.610285390168428,5,0,6,Inf,5,Inf,1
159_GP,8.627186045050621,12,3,12,Inf,15,Inf,1
14_GP,8.627996225841343,6,0,6,Inf,6,Inf,1
2_GP,8.628654833883047,8,3,8,Inf,11,Inf,1
4_GP,8.630016348324716,9,2,9,Inf,11,Inf,1
21_GP,8.639343744143844,6,2,6,Inf,8,Inf,1
226_Nurse,8.645173427648842,3,0,7,Inf,3,Inf,1
55_GP,8.666205036712855,2,0,2,Inf,2,Inf,1
38_GP,8.6682387907058,6,1,6,Inf,7,Inf,1
139_Nurse,8.68077278137207,6,0,12,Inf,6,Inf,1
30_GP,8.684510839647995,10,2,10,Inf,12,Inf,1
174_GP,8.693492673916491,11,2,11,Inf,13,Inf,1
195_GP,8.7067498080432415,1,0,1,Inf,1,Inf,1
144_GP,8.710905161909178,6,0,7,Inf,6,Inf,1
48_GP,8.714358457460609,0,0,1,Inf,0,Inf,1
159_GP,8.727117567323148,12,4,12,Inf,16,Inf,1
42_Nurse,8.732156530022621,3,0,7,Inf,3,Inf,1
48_Pediatrician,8.73668703423451,0,0,1,Inf,0,Inf,1
19_Nurse,8.77974646165967,3,0,13,Inf,3,Inf,1
227_GP,8.791816835291684,3,0,3,Inf,3,Inf,1
30_GP,8.795293914154172,10,3,10,Inf,13,Inf,1
16_GP,8.798690512776375,11,0,12,Inf,11,Inf,1
174_Nurse,8.805624256618621,2,0,14,Inf,2,Inf,1
66_Pediatrician,8.815563591197133,1,0,1,Inf,1,Inf,1
244_GP,8.818611047684781,6,0,11,Inf,6,Inf,1
85_GP,8.824687292799354,1,2,1,Inf,3,Inf,1
20_GP,8.83378932918885,10,1,10,Inf,11,Inf,1
